,cid,podcaster_id,title,episode_count,sub_count,primary_cid,name
179,2706919,18000219.0,دیدن | تاریخ فلسفه,19,10488,,امیر لطیفی
4216,5475413,29000990.0,FillCast | فیل کست,7,10475,,FillCast
2591,4683004,22471430.0,رادیو بلاکچین با یاشار راشدی,23,10383,,Yashar Rashedi
464,4264584,15990914.0,Bibliocast,115,10324,,The Persian Germanist
908,4990843,26127631.0,صدای خیال (پادکست فیلم امروز),20,10130,,filmemrooz
2140,4852146,24882614.0,Bookafe بوكافه,21,10092,,Sahar Nik
1236,2084820,12106157.0,CinemaSelf Podcast | پادکست سینماسلف,27,9972,,Saeed Moradi
3736,3961202,21584047.0,رادیو کارا خلاصه کتاب کسب وکار پلاس الف,36,9966,,Kara Podcast
1130,5697269,22641535.0,حکایات سعدی,60,9932,,رَز
2660,2041198,22595114.0,ترس اضطراب و وحشت,32,9813,,Jooyan Bagheri
3284,2182280,14234386.0,بیست و هشت روز شکرگزاری,30,9527,,Farzan Behnam
87,2700302,13966239.0,Ravak | پادکست فارسی راوک,69,9526,,Rasoul Hasanpour
1568,1261742,7283986.0,Democracy DarKar,39,9506,,Democracy at Work Persian
326,4863930,11533806.0,AhangSaz | پادکست آهنگساز,29,9455,,mahdi aghaee
1545,1408354,8318554.0,اگر جوان بودم   - دکتر فرهنگ هلاکوئی,4,9454,,Farhad Yazdan-Panah
500,1253605,18293441.0,Radio Falsafidan,29,9409,,koosha xodabandeloo
2533,2808425,16804759.0,Ghesseha Podcast | پادکست قصه‌ ها,56,9346,,مژده فتاحی
1854,2846732,18557633.0,4charkh | چارچرخ,23,9248,,Alireza Sobhani
1442,3603188,20567097.0,سیری در تاریخ و فرهنگ ایران,106,9220,,MirHasan Valavi
3037,2902030,18691126.0,مصطفی ملکیان | Mostafa Malekian (official),240,9151,,Farzaneh Institute
1343,3108325,15328188.0,رادیو یارا | Radio Yara,45,9132,,NerdishMe
377,467847,9549888.0,Dialogue Podcast | پادکست دیالوگ,28,9107,,Hamed Jafari
2417,2026735,11041716.0,Histogram | هیستوگرام,53,8938,,Saman Shariati
332,5427934,16642635.0,پادکست خرقه,67,8895,,پادکست خرقه
696,4498589,18505523.0,رادیو شنبه - پادکست هفته‌نامه استارت‌آپی شنبه,118,8810,,هفته‌نامه شنبه
1055,4927241,14620753.0,Darolvokalaa l دارالوکلا,36,8689,,محمد جواد اعیانی ثانی
180,5262994,14194668.0,TIMECOACH PODCAST,73,8548,,TimeCoach
3995,4498944,18764399.0,پادکست فارسی مسیر,52,8405,,پوریا احمدی
523,4894359,21839361.0,من بدونِ روتوش,82,8383,,من بدونِ روتوش
445,2442414,11143815.0,وقت خواب | پادکستی برای رفع بی خوابی,8,8362,,لویی و دوستان
592,3929523,21743861.0,فکت‌نامه  | Factnameh,150,8343,,Factnameh
4224,5410656,28531198.0,Libido Podcast /پادکست لیبیدو,14,8312,,Libido
238,2505795,15884484.0,رادیو ترسیم پادکست معماری tarsim,20,8270,,Morteza M.khani
823,2516364,16759788.0,کتاب شفای زندگی  لوییز هی,10,8159,,چشم سوم
3486,2377475,15626492.0,اتاق سرد آبی,4,8116,,bluecoldroom
201,1495663,13130175.0,پادکست تاریخی فارسی شیرکاکائو,10,8102,,احسان - پادکست شیرکاکائو
846,2430114,16116807.0,هوش مصنوعی,15,8093,,Mostapha Kalami Heris
338,2974323,18755230.0,آموزش زبان انگلیسی Talk Stop,31,8058,,Mohammad Javad Elmi
2599,2215118,14809670.0,Techchi | تک‌چی,75,8012,,Shahrouz Chorakchi
185,2430408,10648092.0,Paprika پاپریکا,16,7919,,Taha Nist
1050,5174219,13051258.0,Tarjomaan,290,7909,,ترجمان علوم انسانی
1629,4899044,21642365.0,Salon Parvaz سالن پرواز,44,7888,,Masoud Heidari
2134,5442794,20375730.0,رادیو طراحی,4,7815,,Roshandesign
3608,3359753,19797060.0,Kenaresh | کنارش,28,7764,,Raam Azodi
1159,2238419,15103375.0,SHANBEHINHAFTEH |پادکست فارسی شنبه این هفته,89,7756,,MAHID (Mahla & Vahid)
3416,2130795,13474815.0,رادیو صدای زمین,238,7694,,sedayezamin
820,2550724,16759788.0,استاد عباسمنش,31,7635,,چشم سوم
4115,5569237,30052782.0,رادیو ایران ما,21,7587,,Radio Irane Ma
3571,2809082,18077914.0,گلبانگ شجریان,34,7486,,Ramin Qadrdan
4024,4037014,21793128.0,MadBoys - پادکست مدبویز,64,7476,,Mad Boys
356,2946980,19039061.0,Mavara podcast ماورا,72,7336,,Mavara Center
516,4850024,18150210.0,Karcast School - مدرسه کارکست,22,7261,,Karcast - کارکست
1314,4953619,21417778.0,نوتری کست | Nutri Cast,18,7244,,نوتری کست | Nutri cast
2663,2040421,22595114.0,استرس,4,7229,,Jooyan Bagheri
1930,1442784,10327896.0,تهران پادکست,1421,7192,,Dotamim
414,1496893,9251766.0,Ampaj | آمپاژ,32,7158,,The Pejhan
1503,2159196,13983939.0,گالینگور | Galingor,35,7116,,پادکست گالینگور
4175,4815026,24981863.0,Radio risheh | رادیو ریشه,38,7051,,radio risheh
3927,3229208,19498897.0,ligand podcast|پادکست غیر روانشناسی لیگاند,44,7020,,im Danial
3150,2940914,10960592.0,توسعه فردی با تد,19,6910,,farideh hamzeh
2486,2095879,12438287.0,رادیو مالی سپیدار سیستم | RadioMali,245,6881,,SepidarSystem
267,1951700,12819871.0,Noghte Sare Khat |  پادکست نقطه سر خط,128,6787,,PersianBMS
1983,4940086,11144382.0,پادکست فارسی دیجیتالینگ | آموزش دیجیتال مارکتینگ,117,6760,,alireza ebrahimian
1203,4963675,25874566.0,پادکست دهلیز | Dehliz Podcast,4,6734,,dehliz podcast
1044,4942979,18388301.0,Navarezard|نوارِ زرد,22,6611,,navarezard
2524,1358383,7505916.0,Pulp Voices Podcast - پادکست صداهای عامه‌پسند,17,6560,2031287.0,Pulp Voices
2787,2661915,17237237.0,رادیو کلینیک (روانشناسی روابط) Radioclinic Persian,44,6540,,Amir Gh
236,5251125,15407628.0,پادکست فارسی هری پاتر | Harry Potter Podcast,74,6490,,پادکست هری پاتر
1641,2409542,15941108.0,کاتبک | پادکست تخصصی دنیای فوتبال,155,6404,,cutback podcast
425,2838068,9301410.0,SEMICOLON | سمیکالن,16,6388,,Meysam Dehghani
1068,2203108,14656394.0,رادیو واگن,10,6388,,radio wagon رادیو واگن
1547,1487867,8318554.0,فلسفه و اهداف - دکتر فرهنگ هلاکوئی - پرورش تعلیم و تربیت کودکان و نوجوانان,38,6382,,Farhad Yazdan-Panah
2767,3022105,15775787.0,Summon I احضار,21,6372,,استودیو زرین
4183,5393311,11687030.0,Compile Podcast / پادکست کامپایل,33,6365,,Ramin Zare
1755,2540582,16954500.0,ArteBox پادکست آرته باکس,228,6326,,artebox office
2948,2934947,18764337.0,The Magic | معجزه شکرگزاری,6,6298,,Shohreh Aletaha
1520,4993287,26128470.0,KenareTeam's podcast,4,6280,,Mohammad BiBak
357,3054290,19032228.0,پادکست فارسی فلمینگو / بررسی مقالات ترند پزشکی,96,6199,,Flemingo Podcast
554,4635628,20748708.0,Periscope Pod | پادکست پریسکوپ,60,6149,,Periscope Podcast
1866,3863139,11312243.0,Aknon Podcast - پادکست فارسی اکنون,28,6135,,Sajad Soleimani سجاد سلیمانی
483,1465483,9140446.0,پادکست هشتگ زندگی,198,6117,,Akbar Sharabyani
380,3469150,22028907.0,کتاب صوتی  - Ketab soti,430,6104,,Lye B
29,5664277,9225691.0,جنگ های هسته ای,4,6081,,Shahin JN
1704,3629860,20674153.0,پادکست موتیف/Motif Podcast/روایتی از تاریخ هنر,7,6073,,motif podcast
850,2004376,9685194.0,radio parham | پادکست طنز رادیو پرهام,43,6072,,Sajjad and amir
544,4918633,25476930.0,ZaminoZaman | زمین و زمان,0,6043,,Shahrzad App
817,4792787,24169221.0,رادیو تنها,45,6025,,Libschatten
4264,5471250,21019709.0,تا امروز,4,6015,,payamema
1945,1422128,8031764.0,رادیو دستنوشته‌ها (کانال قدیمی),33,5971,1080746.0,Mahmoud Azimaee
1837,5173783,8208814.0,Molanakhani [New Session],26,5946,,Farshid Sadatsharifi
435,4707526,16313618.0,میهن پادکست | پادکست میهن بلاکچین,40,5920,,MihanBlockchain
13,2094098,12347707.0,آوای مبهم | Avaye Mobham,5,5872,,مختار رزمجو
3493,2441909,16228881.0,رادیو شاهنامه,91,5784,,radioshahnameh
2724,3032895,17935567.0,تک‌خوانی جیرجیرک‌ها,35,5747,,جیرجیرک های ملّی
47,4941842,25679143.0,صدای خاکستری |  Gray Sound Podcast,43,5720,,Mr.gray
503,2767720,18633081.0,پادکست فارسی رادیو چرخ - Radio Charkh,8,5698,,Abbas Rezaei
1208,4954994,20131250.0,مادو |Mado,17,5646,,Juliet Roudini
2162,5079728,18776268.0,SIBIL PodCast پادکست سیبیل,34,5644,,sibil podcast
384,2892865,16853022.0,Imanirad Podcast,11,5636,,Morteza imanirad
612,2561029,17069916.0,سایبرکست | CyberCast,7,5627,,Mohammad Fattahi
4145,4820594,26103530.0,ماجراهای من و ترید در فارکس Trader X - تریدر ایکس,26,5621,,Trader X
2983,2787379,18250748.0,کوین ترودو - آرزوی شما دستور شماست,12,5607,,Alpha_Genz
242,5040852,13742421.0,Anarchy Podcast | پادکست آنارشی,45,5574,,Ali Rajabzadeh
2568,1821678,10078611.0,Ted & More - تد و کمی بیشتر,6,5574,2482836.0,Arya Vahedi
254,2209142,13473917.0,پادکست فارسی مینی بوس نامه / MinibusNameh /,14,5561,,مجتبی فراهت
1309,3188885,19385935.0,Radio Sitcom,18,5549,,R.S
1873,3306859,18490042.0,دادار,109,5500,,sahel mortazavi
3893,3172865,19340054.0,safir podcast | سایبر پادکست آموزشگاه زبان سفیر گفتمان,54,5498,,آموزشگاه زبان سفیر | Safir academy
907,4994001,26138281.0,Ravi Sho | پادکست فارسی راوی شو,11,5458,,ravi sho
1240,3925403,21482108.0,Fercast فرکست,39,5403,,Mona Shabanpour
2603,2386830,10266577.0,مادرانه,26,5385,,Mercede Ameri
3111,2777359,10007762.0,رادیو سیزدهم | Radio Sizdahom,4,5367,,Ershad Nik Khah
699,4897040,20639409.0,Zavieh | زاویه,27,5315,,Milad
897,4907285,18143592.0,پادکست اتاقک | Otaghak,32,5266,,Amirhosein Asgari
916,4782938,18809319.0,کتاب صوتی راهبی که فراری‌اش را فروخت,46,5237,,Radio Adi
3922,3497426,20220963.0,پادکست فارسی بیوگرافی,33,5223,4011258.0,Mona
1615,3780344,14209906.0,"دارما کودک، پادکست مدیتیشن، مراقبه و قصه‌ی کودکان | Dharma Kids, Meditation And Stories For Children",22,5188,,Ali Delshad Tehrani
1296,4849675,10408885.0,اجایل گپ | Agile Gap,35,5170,,Pedram Keshavarzi
1127,1994068,13834090.0,رادیو بادیو - radio budio,33,5149,,Budio
585,572320,29998825.0,رادیو فردا,5000,5138,,Farda Podcast
887,4703439,24181132.0,JERZ / پادکست معماری جرز,15,5109,,mrk media
821,2564886,16759788.0,استاد عرشیانفر,47,5106,,چشم سوم
2071,1320093,22194467.0,پادکست بیکرانه ها,23,5094,,momtazbikaran
586,572288,29998825.0,ایستگاه فردا,944,5070,,Farda Podcast
2126,4686842,24069307.0,پادکست مالی و اقتصادی ECOTALK | اکوتاک,33,5056,,Amoozinvest
1187,5643287,17528353.0,زیر سقف آسمان,9,5027,,IranWire
2371,1488595,9523853.0,Melodyne | ملوداین,21,4931,,Arian Azimfard
409,3281173,7543167.0,Derakht Radio | رادیو درخت,11,4920,,mamsoudi
3373,2883580,18660479.0,braincast | رسانه علوم شناختی,76,4908,,Pouya Paknejad
3350,2131368,13493864.0,سینماگپ CinemaGap,185,4829,,CinemaGap
1918,4911293,20473128.0,پادکست دو میم | DoMim Podcast,57,4750,,پادکست دو میم
2512,3111331,19171934.0,علوم غیر‌انسانی,28,4737,,علوم غیر‌انسانی
74,2977918,18256867.0,Fashion Foxcast | فشن فاکس کست,15,4735,,Podcast
118,2433454,16045081.0,رادیو نیست,48,4656,2421549.0,رادیو نیست
1882,4954907,25032214.0,ارز بدون مرز | اقتصـاد خودمـونی,30,4625,,Ali Pishvaei | ارز بدون مرز
2367,1445880,10826050.0,Chasbcast | چسب زخم,14,4587,,پادکست چسب زخم
2761,1907594,10287051.0,پادکست رادیونواحی | Radio Navahi,10,4572,,Radio Navahi
213,2143521,13515971.0,Iran Academia ایران آکادمیا,80,4537,,Sajad Sepehri | سپهری
1495,1799886,10036973.0,Radio Gousheh | رادیو گوشه,3,4486,,Radio Gousheh
1043,4896098,25030683.0,یکی مثل تو,35,4483,,amitis nouroozi
1285,2635482,14077619.0,Radio Hamava - پادکست فارسی روانشناسی - روانکاوی رادیو هم‌آوا,16,4478,,Radio HamAva
3603,1459991,7509275.0,Radio Na'Hang | رادیو نهنگ,8,4477,,Amaj Anvar Haghighi
491,4907347,16858204.0,Scrooge Podcast | اسکروج پادکست,16,4457,,Scrooge
3974,2634161,17529862.0,امید فدوی | آموزش و مشاوره ارز دیجیتال، بیت کوین و ماینینگ,1,4453,,Omid Fadavi
890,2069280,11804884.0,شاي حبق مع مرام,37,4437,,Shaihabak - شاي حبق
94,5053670,10943538.0,Kooleposhti Travel Podcast - پادکست سفر کوله پشتی,27,4428,,Mehdi Parsa
1549,2196858,8318554.0,از 3 تا 7 سالگی - دکتر فرهنگ هلاکوئی - پرورش تعلیم و تربیت کودکان و نوجوانان,48,4424,,Farhad Yazdan-Panah
3173,2695181,17916597.0,BaziCast | بازی کست,86,4407,,BaziCenter
1548,2390987,8318554.0,افسردگی  - دکتر فرهنگ هلاکوئی,32,4343,,Farhad Yazdan-Panah
2463,4491443,22645200.0,خواب کست,5,4342,,خواب کست
1620,4904351,27980265.0,پادکست فارسی اكوكست/Echocast,128,4335,,Faranak Amirebrahimi
901,4887835,14979925.0,Radio binazmi | رادیو بی‌ نظمی,14,4316,,armin yousefi
2092,3134456,14719769.0,آموزش برنامه نویسی | راکت کست,59,4288,,Hesam Mousavi
1124,2389029,25742461.0,پادکست کانال کودک,15,4224,,Farhad Kharazmi
1614,3603005,14209906.0,دارما موتیویشن، پادکست انگیزشی و ژرف‌اندیشی | Dharma Motivation Podcast,12,4212,,Ali Delshad Tehrani
1325,4911419,18635880.0,پادکست راز و مه,24,4179,,raz & meh
2303,2624698,8127598.0,تاریخ علم و اندیشه,36,4154,,Amir Gamini
766,3164159,19662074.0,پاکدست | Pocdast,27,4125,,Mohammadreza Faghihi
2120,5324273,17968340.0,بیس‌کمپ,23,4057,,Payam Hamzei
3298,3132691,11090288.0,در جستجوی زمان از دست رفته - سه بعدی,71,4046,,Dani Khorsandi
1486,40772,22010094.0,بیشتر از یک نفر,41,4039,,Payam Bahrampoor
631,2401210,14968594.0,Radio Padio | پادکست خبری پادیو,910,4031,,Radio Padio | رادیو پادیو
2621,4498617,9524351.0,نگاتیو | Negative,16,4021,,mehdi valizadeh
1717,4853891,21540718.0,پادکست آینده نزدیک |NearFuture,20,4020,,Babak Memar
3515,2171712,14156147.0,پادکست ازل,26,3998,,aysan zarfam
921,2205937,14687776.0,BaziBaz | بازی باز,27,3988,,Pirooz Ekhtiyari
2837,2670883,17778678.0,رادیو قارقارک / ghargharakradio,77,3927,,رادیو قارقارک
2641,3210629,20386373.0,salam podcast | پادکست فارسی سلام,8,3922,,salam podcast
329,2810967,18429820.0,Late Night With The Ghost | آخر شب با روح,28,3890,,akhare shab ba rooh
1814,2677637,16613251.0,Chamedan Podcast | پادکست چمدان,11,3890,,Chamedan Podcast
1298,4899193,25358832.0,پادکست سهند ایرانمهر,3,3880,,Sahand Iranmehr
340,4924682,24055701.0,پادکست علمی اسکرید | Screed,17,3871,,Amir QmarC
880,4893243,23391908.0,پادکست داستانی سریالی سیپینس,31,3820,,amir nayerzadeh
2592,4498672,10554552.0,موج اچ پی,25,3811,,موج اچ پی
2469,2359142,15439124.0,رادیو شب های کابل | Radio shabhaye kabul,34,3792,,Rahman Hosseini
1041,3379667,9665412.0,khodemoon podcast,16,3775,,Arash Rasoulzadeh
3626,3186741,18892252.0,Radio sorkh / رادیو سرخ,9,3769,,Radio Sorkh
923,2360532,15463033.0,پادکست فارسی پادوک | Podook,14,3757,,پادوک
2273,4712883,24245046.0,هنر شفاف اندیشیدن (عادل فردوسی پور),10,3750,,cafe ketab
2446,2757215,18188057.0,Gaafgaa | گافگا,21,3746,,Pedram & Arian
3499,2267677,12891118.0,رادیو قصه صوتی کودکانه,458,3696,,Mohammad Saberi
910,5246547,27437420.0,لیدوپاد / LIDOPOD,28,3647,,Milad Amiri
1022,2766352,18292808.0,Avizh Radio | رادیو آویژ,30,3635,,Avizh Radio
2357,4229252,22400656.0,سوخت جت | SookhteJet,92,3629,,SookhteJet
3678,4673028,20560787.0,GeneCast | ژن کست,12,3615,5056282.0,Sevda Basiri
2255,4904057,22957067.0,عبور از تاریخ,1,3605,,m gh
855,5335821,11097460.0,پادکست مانکن | Mancan Podcast,20,3578,,Hassan
1569,1432965,7283986.0,Democracy DarKar Plus,29,3563,,Democracy at Work Persian
3611,1459789,9033233.0,chista podcast,12,3563,,dariush
3139,2704001,17865972.0,Asre Pardakht | عصر پرداخت,171,3562,,Asre Pardakht | عصر پرداخت
